63445220751, 1101, -4881.4, -899.04, 507.78, 5.96
63445220752, 1101, -4851.34, -896.8, 508.32, 0.07
63445220753, 1101, -4819.13, -897.21, 508.84, 6.19
63445220754, 1101, -4788.1, -900.67, 509.74, 6.17
63445220760, 1101, -4636.85, -1022.92, 504.12, 5.24
63445220761, 1101, -4630.87, -1040.09, 503.68, 4.97
63445220762, 1101, -4625.84, -1063.34, 503.89, 4.85
63445220763, 1101, -4633.32, -1079.23, 501.3, 3.54
63445220764, 1101, -4633.87, -1079.44, 501.3, 3.52
63445220765, 1101, -4633.87, -1079.44, 501.3, 3.52
63445220766, 1101, -4634.2, -1090.42, 501.22, 5.04
63445220767, 1101, -4634.2, -1090.42, 501.22, 5.04
63445220768, 1101, -4634.2, -1090.42, 501.22, 5.04
63445220769, 1101, -4634.2, -1090.42, 501.22, 5.04
63445220770, 1101, -4623.11, -1095.77, 501.26, 0.13
63445220771, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220772, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220773, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220774, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220775, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220776, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220777, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220778, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220779, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220780, 1101, -4613.22, -1095.14, 504.98, 0.04
63445220781, 1101, -4616.84, -1093.45, 503.71, 3.05
63445220782, 1101, -4627.99, -1083.03, 501.22, 1.82
63445220783, 1101, -4628.23, -1075.53, 501.35, 1.59
63445220784, 1101, -4627.92, -1071.97, 501.42, 1.55
63445220785, 1101, -4627.92, -1071.97, 501.42, 1.55
63445220786, 1101, -4627.92, -1071.97, 501.42, 1.55
63445220787, 1101, -4627.92, -1071.97, 501.42, 1.55
63445220788, 1101, -4627.92, -1071.97, 501.42, 1.55
63445220789, 1101, -4627.92, -1071.97, 501.42, 1.55
63445220790, 1101, -4627.92, -1071.97, 501.42, 1.55
63445220791, 1101, -4627.74, -1064.81, 501.38, 1.55
63445220792, 1101, -4630.28, -1049.66, 500.94, 1.86
63445220793, 1101, -4632.4, -1036.35, 501.3, 1.86
63445220794, 1101, -4635.54, -1025.93, 501.64, 1.86
63445220795, 1101, -4640.74, -1011.67, 501.65, 1.98
63445220796, 1101, -4648.48, -998.43, 501.65, 2.21
63445220797, 1101, -4656.37, -988.89, 505.09, 2.32
63445220798, 1101, -4673.47, -970.55, 514.93, 2.32
63445220799, 1101, -4682.81, -960.53, 511.88, 3.9
63445220800, 1101, -4697.3, -975.14, 511.35, 3.54
63445220801, 1101, -4727.21, -984.93, 512.96, 3.44
63445220802, 1101, -4752.84, -999.33, 512.67, 4.07
63445220803, 1101, -4772.97, -1023.38, 513.49, 4.14
63445220804, 1101, -4783.28, -1068.57, 514.29, 4.49
63445220805, 1101, -4788.45, -1090.24, 515.07, 4.48
63445220806, 1101, -4794.18, -1114.52, 515.94, 4.48
63445220807, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220808, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220809, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220810, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220811, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220812, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220813, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220814, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220815, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220816, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220817, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220818, 1101, -4796.83, -1125.8, 516.35, 4.48
63445220819, 1101, -4795.21, -1131.17, 516.58, 4.97
63445220820, 1101, -4797.29, -1150.56, 516.89, 4.35
63445220821, 1101, -4797.29, -1150.56, 516.89, 4.35
63445220822, 1101, -4797.29, -1150.56, 516.89, 4.35
63445220823, 1101, -4797.29, -1150.56, 516.89, 4.35
63445220824, 1101, -4795.86, -1149.04, 516.58, 2.58
63445220825, 1101, -4794.03, -1146.67, 516.21, 0.97
63445220826, 1101, -4788.1, -1121.19, 515.8, 1.46
63445220827, 1101, -4780.42, -1084.7, 514.67, 1.04
63445220828, 1101, -4770.19, -1067.07, 512.27, 1.04
63445220829, 1101, -4770.19, -1067.07, 512.27, 1.04
63445220830, 1101, -4770.19, -1067.07, 512.27, 1.04
63445220831, 1101, -4770.19, -1067.07, 512.27, 1.04
63445220832, 1101, -4788.81, -1060.64, 512.22, 2.88
63445220833, 1101, -4812.14, -1074.68, 513.48, 4.21
63445220834, 1101, -4827.2, -1102.89, 515.11, 4.23
63445220835, 1101, -4825.54, -1133.41, 515.37, 5.52
63445220836, 1101, -4801.99, -1154.27, 513.66, 5.67
63445220837, 1101, -4775.38, -1166, 511.42, 5.92
63445220838, 1101, -4761.65, -1175.54, 508.78, 4.71
63445220839, 1101, -4765.66, -1177.79, 508.55, 4.49
63445220840, 1101, -4765.66, -1177.79, 508.55, 4.49
63445220841, 1101, -4768.61, -1182.03, 509.39, 5.14
63445220842, 1101, -4766.94, -1183.87, 509.39, 2.69
63445220843, 1101, -4764.67, -1187.38, 509.39, 0.32
63445220844, 1101, -4764.07, -1189.04, 509.39, 0.34
63445220845, 1101, -4764.07, -1189.04, 509.39, 0.34
63445220846, 1101, -4764.07, -1189.04, 509.39, 0.34
63445220847, 1101, -4764.07, -1189.04, 509.39, 0.34
63445220848, 1101, -4764.07, -1189.04, 509.39, 0.34
63445220849, 1101, -4764.07, -1189.04, 509.39, 0.34
63445220850, 1101, -4764.07, -1189.04, 509.39, 0.34
63445220851, 1101, -4764.07, -1189.04, 509.39, 0.99
63445220852, 1101, -4767.26, -1186.35, 509.39, 1.94
63445220853, 1101, -4769.51, -1181.18, 509.39, 2.01
63445220854, 1101, -4769.51, -1181.18, 509.39, 2.01
63445220855, 1101, -4769.51, -1181.18, 509.39, 2.01
63445220856, 1101, -4769.74, -1180.69, 511.18, 2.01
63445220857, 1101, -4774.69, -1165.29, 506.56, 1.56
63445220858, 1101, -4774.69, -1165.29, 506.56, 1.56
63445220859, 1101, -4783.5, -1164.91, 502.21, 3.28
63445220860, 1101, -4783.5, -1164.91, 502.21, 3.28
63445220861, 1101, -4783.5, -1164.91, 502.21, 3.28
63445220862, 1101, -4783.5, -1164.91, 502.21, 4.71
63445220863, 1101, -4783.5, -1164.91, 502.21, 4.71
63445220864, 1101, -4783.43, -1165.07, 502.21, 5.12
63445220865, 1101, -4782.56, -1167.06, 502.21, 5.12
63445220866, 1101, -4780.6, -1173.87, 502.21, 4.97
63445220867, 1101, -4780.32, -1174.9, 502.21, 4.73
63445220868, 1101, -4780.32, -1174.9, 502.21, 4.73
63445220869, 1101, -4786.44, -1173.86, 502.21, 2.97
63445220870, 1101, -4791.26, -1173.04, 502.21, 2.97
63445220871, 1101, -4798.11, -1171.86, 502.21, 2.97
63445220872, 1101, -4804.2, -1170.82, 502.21, 2.97
63445220873, 1101, -4802.58, -1170.04, 502.21, 0.24
63445220874, 1101, -4795.74, -1168.43, 502.21, 0.25
63445220875, 1101, -4790.38, -1166.43, 502.21, 0.43
63445220876, 1101, -4784.18, -1162.92, 502.21, 0.52
63445220877, 1101, -4778.1, -1159.42, 502.21, 0.52
63445220878, 1101, -4772.19, -1155.8, 502.21, 0.64
63445220879, 1101, -4767.49, -1150.94, 502.21, 0.96
63445220880, 1101, -4764.83, -1146.11, 502.21, 0.56
63445220881, 1101, -4765.9, -1145.68, 502.21, 2.77
63445220882, 1101, -4772.63, -1143.27, 501.72, 2.79
63445220883, 1101, -4773.51, -1142.95, 501.47, 2.79
63445220884, 1101, -4773.51, -1142.95, 501.47, 2.79
63445220885, 1101, -4772.24, -1141.01, 501.26, 0.93
63445220886, 1101, -4767.55, -1135.67, 500.92, 0.86
63445220887, 1101, -4764.74, -1132.42, 500.71, 0.86
63445220888, 1101, -4764.74, -1132.42, 500.71, 1.47
63445220889, 1101, -4763.21, -1135.3, 501.71, 5.2
63445220890, 1101, -4759.77, -1141.23, 502.21, 5.26
63445220891, 1101, -4755.88, -1147.55, 502.21, 5.26
63445220892, 1101, -4751.99, -1153.47, 502.21, 5.42
63445220893, 1101, -4748.3, -1158.87, 502.21, 5.5
63445220894, 1101, -4748.3, -1158.87, 502.21, 5.81
63445220895, 1101, -4748.3, -1158.87, 502.21, 5.81
63445220896, 1101, -4746.91, -1159.44, 502.21, 5.97
63445220897, 1101, -4745.18, -1160.05, 502.21, 3.06
63445220898, 1101, -4744.35, -1160.2, 502.21, 0.06
63445220899, 1101, -4744.35, -1160.2, 502.21, 0.06
63445220900, 1101, -4744.35, -1160.2, 502.21, 0.06
63445220901, 1101, -4744.35, -1160.2, 502.21, 0.06
63445220902, 1101, -4744.48, -1160.22, 502.21, 1.68
63445220903, 1101, -4747.7, -1160.33, 502.21, 1.65
63445220904, 1101, -4754.01, -1160.88, 502.21, 3.27
63445220905, 1101, -4764.33, -1163.98, 502.19, 3.65
63445220906, 1101, -4766.08, -1169.91, 503.44, 5.05
63445220907, 1101, -4763.94, -1176.67, 508.06, 4.36
63445220908, 1101, -4768.26, -1182.28, 509.39, 4.54
63445220909, 1101, -4765.69, -1188.09, 509.39, 6.24
63445220910, 1101, -4764.85, -1188.02, 509.39, 0.11
63445220911, 1101, -4764.85, -1188.02, 509.39, 0.11
63445220912, 1101, -4764.85, -1188.02, 509.39, 0.11
63445220913, 1101, -4764.85, -1188.02, 509.39, 0.11
63445220914, 1101, -4764.85, -1188.02, 509.39, 0.11
63445220915, 1101, -4764.85, -1188.02, 509.39, 0.11
63445220916, 1101, -4765.35, -1187.65, 509.39, 0.85
63445220917, 1101, -4767.18, -1185.15, 509.39, 2.27
63445220918, 1101, -4770.08, -1178.93, 508.12, 2.23
63445220919, 1101, -4772.59, -1172.8, 505.27, 2.46
63445220920, 1101, -4774.63, -1168.5, 502.2, 1.35
63445220921, 1101, -4773.45, -1166.23, 502.2, 0.75
63445220923, 1101, -4773.45, -1166.23, 502.2, 0.75
63445220924, 1101, -4772.08, -1164.94, 502.19, 0.75
63445220925, 1101, -4757.63, -1162.18, 502.21, 6.12
63445220926, 1101, -4733.52, -1187.3, 509.24, 5.26
63445220927, 1101, -4722.7, -1204.94, 511.32, 5.26
63445220928, 1101, -4718.01, -1212.58, 511.73, 5.26
63445220929, 1101, -4718.01, -1212.58, 511.73, 5.26
63445220930, 1101, -4718.01, -1212.58, 511.73, 5.26
63445220931, 1101, -4718.01, -1212.58, 511.73, 5.26
63445220932, 1101, -4718.01, -1212.58, 511.73, 5.26
63445220933, 1101, -4718.01, -1212.58, 511.73, 5.26
63445220934, 1101, -4719.8, -1209.8, 511.51, 3.7
63445220935, 1101, -4739.12, -1185.71, 512.55, 2.27
63445220936, 1101, -4759.41, -1161.32, 513.97, 2.26
63445220937, 1101, -4783.82, -1132.99, 515.14, 2.36
63445220938, 1101, -4812.02, -1121.9, 516.13, 2.95
63445220939, 1101, -4833.88, -1114.6, 516.03, 2.66
63445220940, 1101, -4856.14, -1093.08, 511.27, 2.22
63445220941, 1101, -4874.25, -1068.53, 505.75, 2.22
63445220942, 1101, -4890.59, -1055.32, 503.45, 2.84
63445220946, 1101, -4960.54, -989.58, 507.34, 2.38
63445220947, 1101, -4977.67, -972.71, 508.88, 2.35
63445220948, 1101, -5000.13, -949.75, 509.4, 2.35
63445220949, 1101, -5007.38, -922.84, 509.47, 1.12
63445220950, 1101, -4989.1, -898.96, 509.41, 0.78
63445224036, 1101, -4961.02, -983.78, 511.17, 5.6
63445224037, 1101, -4947.49, -1010.31, 504.01, 5.03
63445224038, 1101, -4943.32, -1027.92, 501.53, 5.67
63445224039, 1101, -4920.7, -1040.94, 504.01, 5.76
63445224040, 1101, -4905.34, -1047.64, 506.03, 5.83
63445224042, 1101, -4874.14, -1063.66, 502.19, 5.54
63445224043, 1101, -4862.79, -1084.1, 512.13, 5.16
63445224044, 1101, -4846.53, -1110.96, 513.34, 5.3
63445224045, 1101, -4826.36, -1136.09, 512.76, 5.69
63445224046, 1101, -4800.28, -1153.81, 512.21, 5.69
63445224047, 1101, -4780.81, -1167.89, 512.09, 5.58
63445224048, 1101, -4767.77, -1181.68, 509.4, 5.24
63445224049, 1101, -4767.77, -1181.68, 509.4, 5.24
63445224050, 1101, -4767.78, -1182.01, 509.4, 5.07
63445224051, 1101, -4766.22, -1185.54, 509.39, 5.63
63445224052, 1101, -4763.3, -1186.99, 509.39, 6.25
63445224053, 1101, -4763.34, -1188.3, 509.39, 0.82
63445224054, 1101, -4764.46, -1187.27, 509.39, 2.44
63445224055, 1101, -4764.46, -1187.27, 509.39, 2.44
63445224056, 1101, -4765.1, -1186.73, 509.39, 2.44
63445224057, 1101, -4769.26, -1181.46, 509.39, 2.01
63445224058, 1101, -4770.17, -1179.52, 510.59, 2.01
63445224059, 1101, -4770.17, -1179.52, 510.59, 2.01
63445224060, 1101, -4770.17, -1179.52, 510.59, 2.01
63445224061, 1101, -4771.71, -1175.09, 513.28, 1.83
63445224062, 1101, -4759.11, -1149.27, 514.08, 0.32
63445224063, 1101, -4736.95, -1164.69, 511.26, 5.29
63445224064, 1101, -4718.06, -1188.9, 512.2, 5.41
63445224065, 1101, -4692.89, -1200.25, 509.87, 0.31
63445224066, 1101, -4663.76, -1187.91, 508.42, 0.41
63445224067, 1101, -4635.58, -1172.14, 503.37, 0.93
63445224068, 1101, -4628.16, -1143.36, 503.79, 1.68
63445224069, 1101, -4627.23, -1111.79, 504.84, 1.51
63445224070, 1101, -4623.43, -1097.94, 503.95, 0.58
63445224071, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224072, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224073, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224074, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224075, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224076, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224077, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224078, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224079, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224080, 1101, -4613.85, -1094.26, 504.87, 0.11
63445224081, 1101, -4618.72, -1099.15, 503.28, 3.85
63445224082, 1101, -4630.98, -1092.86, 501.22, 1.64
63445224083, 1101, -4629.86, -1083.34, 501.22, 1.41
63445224084, 1101, -4630, -1053.85, 504.15, 1.65
63445224085, 1101, -4637.73, -1022.93, 503.5, 1.92
63445224086, 1101, -4655.42, -998.44, 506.92, 2.44
63445224087, 1101, -4673.5, -972.82, 506.9, 2.07
63445224089, 1101, -4708.88, -931.17, 507.87, 2.67
63445224090, 1101, -4736.16, -917.36, 510.06, 2.67
63445224091, 1101, -4764.68, -907.13, 511.48, 2.98
63445224092, 1101, -4797.09, -906.43, 510.38, 3.21
63445224093, 1101, -4829.57, -906.69, 509.01, 3.13
